id,displayName,type,uri,status,popularity,start,performance,ageRestriction,flaggedAsEnded,venue,location,end,series
39373622,Lake Travis Film Festival 2020,Festival,http://www.songkick.com/festivals/3285567-lake-travis-film/id/39373622-lake-travis-film-festival-2020?utm_source=59582&utm_medium=partner,ok,4.1e-05,"{'date': '2020-02-27', 'datetime': None, 'time': None}","[{'id': 74496117, 'displayName': 'David Shabani', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 5944264, 'displayName': 'David Shabani', 'uri': 'http://www.songkick.com/artists/5944264-david-shabani?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': None, 'displayName': 'Unknown venue', 'uri': None, 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.36798, 'lng': -97.99168}","{'city': 'Lakeway, TX, US', 'lat': 30.36798, 'lng': -97.99168}","{'date': '2020-03-01', 'time': None, 'datetime': None}",{'displayName': 'Lake Travis Film Festival'}
39523157,Zelick's Texas Independence Day Weekend 2020,Festival,http://www.songkick.com/festivals/3310441-zelicks-texas-independence-day-weekend/id/39523157-zelicks-texas-independence-day-weekend-2020?utm_source=59582&utm_medium=partner,ok,5.8e-05,"{'date': '2020-02-28', 'datetime': None, 'time': None}","[{'id': 74763490, 'displayName': 'Rock Bottom String Band', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 8476323, 'displayName': 'Rock Bottom String Band', 'uri': 'http://www.songkick.com/artists/8476323-rock-bottom-string-band?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '08d89b74-1de8-4ef3-bc74-80ea2d9ce520', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:08d89b74-1de8-4ef3-bc74-80ea2d9ce520.json'}]}}]",,False,"{'id': 4021639, 'displayName': 'Zelicks Icehouse', 'uri': 'http://www.songkick.com/venues/4021639-zelicks-icehouse?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 29.88278, 'lng': -97.94542}","{'city': 'San Marcos, TX, US', 'lat': 29.88278, 'lng': -97.94542}","{'date': '2020-03-02', 'time': None, 'datetime': None}","{'displayName': ""Zelick's Texas Independence Day Weekend""}"
39044554,"Kool & The Gang at Austin City Limits Live at The Moody Theater (February 29, 2020)",Concert,http://www.songkick.com/concerts/39044554-kool-and-the-gang-at-austin-city-limits-live-at-the-moody-theater?utm_source=59582&utm_medium=partner,ok,0.097464,"{'date': '2020-02-29', 'datetime': '2020-02-29T20:00:00-0600', 'time': '20:00:00'}","[{'id': 73943673, 'displayName': 'Kool & The Gang', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 466977, 'displayName': 'Kool & The Gang', 'uri': 'http://www.songkick.com/artists/466977-kool-and-the-gang?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '2469950a-f0ca-425a-bfbc-baf55ea3afde', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:2469950a-f0ca-425a-bfbc-baf55ea3afde.json'}]}}]",,False,"{'id': 1182661, 'displayName': 'Austin City Limits Live at The Moody Theater', 'uri': 'http://www.songkick.com/venues/1182661-austin-city-limits-live-at-the-moody-theater?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26536, 'lng': -97.74727}","{'city': 'Austin, TX, US', 'lat': 30.26536, 'lng': -97.74727}",,
39120015,"Shinyribs at Paramount Theatre (February 29, 2020)",Concert,http://www.songkick.com/concerts/39120015-shinyribs-at-paramount-theatre?utm_source=59582&utm_medium=partner,ok,0.0014,"{'date': '2020-02-29', 'datetime': '2020-02-29T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74071541, 'displayName': 'Shinyribs', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 704137, 'displayName': 'Shinyribs', 'uri': 'http://www.songkick.com/artists/704137-shinyribs?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '0c8a25d9-9554-4f97-baf4-74f590fa6779', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:0c8a25d9-9554-4f97-baf4-74f590fa6779.json'}]}}]",,False,"{'id': 33724, 'displayName': 'Paramount Theatre', 'uri': 'http://www.songkick.com/venues/33724-paramount-theatre?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro_areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26945, 'lng': -97.7421}","{'city': 'Austin, TX, US', 'lat': 30.26945, 'lng': -97.7421}",,
39162593,"Remember Jones at 3ten Austin City Limits Live (February 29, 2020)",Concert,http://www.songkick.com/concerts/39162593-remember-jones-at-3ten-austin-city-limits-live?utm_source=59582&utm_medium=partner,ok,7.7e-05,"{'date': '2020-02-29', 'datetime': '2020-02-29T20:30:00-0600', 'time': '20:30:00'}","[{'id': 74143367, 'displayName': 'Remember Jones', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 8904639, 'displayName': 'Remember Jones', 'uri': 'http://www.songkick.com/artists/8904639-remember-jones?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 3228859, 'displayName': '3ten Austin City Limits Live', 'uri': 'http://www.songkick.com/venues/3228859-3ten-austin-city-limits-live?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro_areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26536, 'lng': -97.7473}","{'city': 'Austin, TX, US', 'lat': 30.26536, 'lng': -97.7473}",,
39230770,"Tall Heights at Barracuda - Tx (February 29, 2020)",Concert,http://www.songkick.com/concerts/39230770-tall-heights-at-barracuda-tx?utm_source=59582&utm_medium=partner,ok,0.014295,"{'date': '2020-02-29', 'datetime': '2020-02-29T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74257254, 'displayName': 'Tall Heights', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 1370015, 'displayName': 'Tall Heights', 'uri': 'http://www.songkick.com/artists/1370015-tall-heights?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '08b5f897-6c61-414a-836f-200c0d22fb36', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:08b5f897-6c61-414a-836f-200c0d22fb36.json'}]}}]",,False,"{'id': 4012609, 'displayName': 'Barracuda - Tx', 'uri': 'http://www.songkick.com/venues/4012609-barracuda-tx?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.27292, 'lng': -97.74439}","{'city': 'Austin, TX, US', 'lat': 30.27292, 'lng': -97.74439}",,
39256405,"Elohim with Bahari at Scoot Inn (February 29, 2020)",Concert,http://www.songkick.com/concerts/39256405-elohim-at-scoot-inn?utm_source=59582&utm_medium=partner,ok,0.016253,"{'date': '2020-02-29', 'datetime': '2020-02-29T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74299691, 'displayName': 'Elohim', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 210930, 'displayName': 'Elohim', 'uri': 'http://www.songkick.com/artists/210930-elohim?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'd8dc4a82-9bdb-491d-96c4-129a53639a99', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:d8dc4a82-9bdb-491d-96c4-129a53639a99.json'}]}}, {'id': 74299692, 'displayName': 'Bahari', 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 8799279, 'displayName': 'Bahari', 'uri': 'http://www.songkick.com/artists/8799279-bahari?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '92df1a78-1d0c-40a3-9c22-43083ca16e3c', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:92df1a78-1d0c-40a3-9c22-43083ca16e3c.json'}]}}]",,False,"{'id': 68060, 'displayName': 'Scoot Inn', 'uri': 'http://www.songkick.com/venues/68060-scoot-inn?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro_areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26214, 'lng': -97.72939}","{'city': 'Austin, TX, US', 'lat': 30.26214, 'lng': -97.72939}",,
39269300,"Tennis at Stubbs BBQ (February 29, 2020)",Concert,http://www.songkick.com/concerts/39269300-tennis-at-stubbs-bbq?utm_source=59582&utm_medium=partner,ok,0.043936,"{'date': '2020-02-29', 'datetime': None, 'time': None}","[{'id': 74321478, 'displayName': 'Tennis', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 365837, 'displayName': 'Tennis', 'uri': 'http://www.songkick.com/artists/365837-tennis?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': 'c1b3e591-7851-4b27-8534-4d22329a7b06', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:c1b3e591-7851-4b27-8534-4d22329a7b06.json'}, {'mbid': '854cc3ee-7f3a-4924-8a20-3c22ea526740', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:854cc3ee-7f3a-4924-8a20-3c22ea526740.json'}, {'mbid': 'a8982cb0-7886-4e60-9f6a-3b71baa370e6', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:a8982cb0-7886-4e60-9f6a-3b71baa370e6.json'}]}}]",,False,"{'id': 3519259, 'displayName': 'Stubbs BBQ', 'uri': 'http://www.songkick.com/venues/3519259-stubbs-bbq?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro_areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26848, 'lng': -97.73618}","{'city': 'Austin, TX, US', 'lat': 30.26848, 'lng': -97.73618}",,
39272245,"Twiddle with Kitchen Dwellers at Mohawk (Indoor) (February 29, 2020)",Concert,http://www.songkick.com/concerts/39272245-twiddle-at-mohawk?utm_source=59582&utm_medium=partner,ok,0.006186,"{'date': '2020-02-29', 'datetime': '2020-02-29T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74326372, 'displayName': 'Twiddle', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 947444, 'displayName': 'Twiddle', 'uri': 'http://www.songkick.com/artists/947444-twiddle?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '5cf454bc-3be0-47ba-9d0b-1e53da631a4e', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:5cf454bc-3be0-47ba-9d0b-1e53da631a4e.json'}]}}, {'id': 74458279, 'displayName': 'Kitchen Dwellers', 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 6394274, 'displayName': 'Kitchen Dwellers', 'uri': 'http://www.songkick.com/artists/6394274-kitchen-dwellers?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '2a994741-42ca-4251-8400-7b6fe09ecf3d', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:2a994741-42ca-4251-8400-7b6fe09ecf3d.json'}]}}]",,False,"{'id': 14633, 'displayName': 'Mohawk (Indoor)', 'uri': 'http://www.songkick.com/venues/14633-mohawk?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.27016, 'lng': -97.73604}","{'city': 'Austin, TX, US', 'lat': 30.27016, 'lng': -97.73604}",,
39334659,"Blunts & Blondes at Vulcan Gas Company (February 29, 2020)",Concert,http://www.songkick.com/concerts/39334659-blunts-and-blondes-at-vulcan-gas-company?utm_source=59582&utm_medium=partner,ok,0.000526,"{'date': '2020-02-29', 'datetime': '2020-02-29T22:00:00-0600', 'time': '22:00:00'}","[{'id': 74430646, 'displayName': 'Blunts & Blondes', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 9055574, 'displayName': 'Blunts & Blondes', 'uri': 'http://www.songkick.com/artists/9055574-blunts-and-blondes?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '7de1a8b0-198a-452e-b16c-17c385bde895', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:7de1a8b0-198a-452e-b16c-17c385bde895.json'}]}}]",,False,"{'id': 75966, 'displayName': 'Vulcan Gas Company', 'uri': 'http://www.songkick.com/venues/75966-vulcan-gas-company?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26716, 'lng': -97.73847}","{'city': 'Austin, TX, US', 'lat': 30.26716, 'lng': -97.73847}",,
39337691,"Molly Burch at Stubb's Barbeque (February 29, 2020)",Concert,http://www.songkick.com/concerts/39337691-molly-burch-at-stubbs-barbeque?utm_source=59582&utm_medium=partner,ok,0.003534,"{'date': '2020-02-29', 'datetime': '2020-02-29T19:00:00-0600', 'time': '19:00:00'}","[{'id': 74435460, 'displayName': 'Molly Burch', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 7781329, 'displayName': 'Molly Burch', 'uri': 'http://www.songkick.com/artists/7781329-molly-burch?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '74f5d2c7-48b0-4590-a54a-d444fd0b99f9', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:74f5d2c7-48b0-4590-a54a-d444fd0b99f9.json'}]}}]",,False,"{'id': 4012414, 'displayName': ""Stubb's Barbeque"", 'uri': 'http://www.songkick.com/venues/4012414-stubbs-barbeque?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.27292, 'lng': -97.74439}","{'city': 'Austin, TX, US', 'lat': 30.27292, 'lng': -97.74439}",,
39365724,"Kody West at Wild West (February 29, 2020)",Concert,http://www.songkick.com/concerts/39365724-kody-west-at-wild-west?utm_source=59582&utm_medium=partner,ok,0.000419,"{'date': '2020-02-29', 'datetime': None, 'time': None}","[{'id': 74482589, 'displayName': 'Kody West', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 8825484, 'displayName': 'Kody West', 'uri': 'http://www.songkick.com/artists/8825484-kody-west?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '9dd5466a-476a-4a98-bae1-a8293709315a', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:9dd5466a-476a-4a98-bae1-a8293709315a.json'}]}}]",,False,"{'id': 2024724, 'displayName': 'Wild West', 'uri': 'http://www.songkick.com/venues/2024724-wild-west?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.52284, 'lng': -97.82688}","{'city': 'Cedar Park, TX, US', 'lat': 30.52284, 'lng': -97.82688}",,
39373482,"Tony MacAlpine with Pala (ATX) at Come and Take It Live (February 29, 2020)",Concert,http://www.songkick.com/concerts/39373482-tony-macalpine-at-come-and-take-it-live?utm_source=59582&utm_medium=partner,ok,0.0015,"{'date': '2020-02-29', 'datetime': '2020-02-29T19:00:00-0600', 'time': '19:00:00'}","[{'id': 74495853, 'displayName': 'Tony MacAlpine', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 458872, 'displayName': 'Tony MacAlpine', 'uri': 'http://www.songkick.com/artists/458872-tony-macalpine?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '1245270a-3548-43a1-9b88-3fbf625148fa', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:1245270a-3548-43a1-9b88-3fbf625148fa.json'}]}}, {'id': 74541294, 'displayName': 'Pala (ATX)', 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 9870089, 'displayName': 'Pala (ATX)', 'uri': 'http://www.songkick.com/artists/9870089-pala-atx?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 3536089, 'displayName': 'Come and Take It Live', 'uri': 'http://www.songkick.com/venues/3536089-come-and-take-it-live?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.24054, 'lng': -97.72827}","{'city': 'Austin, TX, US', 'lat': 30.24054, 'lng': -97.72827}",,
39380050,"Brother Roscoe at Cheatham Street Warehouse (February 29, 2020)",Concert,http://www.songkick.com/concerts/39380050-brother-roscoe-at-cheatham-street-warehouse?utm_source=59582&utm_medium=partner,ok,0.0,"{'date': '2020-02-29', 'datetime': '2020-02-29T20:00:00-0600', 'time': '20:00:00'}","[{'id': 74508406, 'displayName': 'Brother Roscoe', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 9937789, 'displayName': 'Brother Roscoe', 'uri': 'http://www.songkick.com/artists/9937789-brother-roscoe?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 36709, 'displayName': 'Cheatham Street Warehouse', 'uri': 'http://www.songkick.com/venues/36709-cheatham-street-warehouse?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 29.87668, 'lng': -97.93964}","{'city': 'San Marcos, TX, US', 'lat': 29.87668, 'lng': -97.93964}",,
39380648,"Rickshaw Billie's Burger Patrol with The Links (USA) and Monte Luna at Valhalla (February 29, 2020)",Concert,http://www.songkick.com/concerts/39380648-rickshaw-billies-burger-patrol-at-valhalla?utm_source=59582&utm_medium=partner,ok,1.6e-05,"{'date': '2020-02-29', 'datetime': None, 'time': None}","[{'id': 74509364, 'displayName': ""Rickshaw Billie's Burger Patrol"", 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 9147444, 'displayName': ""Rickshaw Billie's Burger Patrol"", 'uri': 'http://www.songkick.com/artists/9147444-rickshaw-billies-burger-patrol?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74509365, 'displayName': 'The Links (USA)', 'billing': 'support', 'billingIndex': 2, 'artist': {'id': 8816479, 'displayName': 'The Links (USA)', 'uri': 'http://www.songkick.com/artists/8816479-links-usa?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74679667, 'displayName': 'Monte Luna', 'billing': 'support', 'billingIndex': 3, 'artist': {'id': 9042484, 'displayName': 'Monte Luna', 'uri': 'http://www.songkick.com/artists/9042484-monte-luna?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 874121, 'displayName': 'Valhalla', 'uri': 'http://www.songkick.com/venues/874121-valhalla?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.26801, 'lng': -97.73678}","{'city': 'Austin, TX, US', 'lat': 30.26801, 'lng': -97.73678}",,
39393176,"ST 37, Baby Robots, and Sean Morales at Carousel Lounge (February 29, 2020)",Concert,http://www.songkick.com/concerts/39393176-st-37-at-carousel-lounge?utm_source=59582&utm_medium=partner,ok,6.7e-05,"{'date': '2020-02-29', 'datetime': None, 'time': None}","[{'id': 74531163, 'displayName': 'ST 37', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 91909, 'displayName': 'ST 37', 'uri': 'http://www.songkick.com/artists/91909-st-37?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '6026cb19-dadc-418d-9a81-77b13b9ddcbb', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:6026cb19-dadc-418d-9a81-77b13b9ddcbb.json'}]}}, {'id': 74531164, 'displayName': 'Baby Robots', 'billing': 'headline', 'billingIndex': 2, 'artist': {'id': 7868, 'displayName': 'Baby Robots', 'uri': 'http://www.songkick.com/artists/7868-baby-robots?utm_source=59582&utm_medium=partner', 'identifier': []}}, {'id': 74531165, 'displayName': 'Sean Morales', 'billing': 'headline', 'billingIndex': 3, 'artist': {'id': 9330269, 'displayName': 'Sean Morales', 'uri': 'http://www.songkick.com/artists/9330269-sean-morales?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 123348, 'displayName': 'Carousel Lounge', 'uri': 'http://www.songkick.com/venues/123348-carousel-lounge?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.30983, 'lng': -97.70822}","{'city': 'Austin, TX, US', 'lat': 30.30983, 'lng': -97.70822}",,
39398363,"Jason Eady at Cactus Café, University of Texas (February 29, 2020)",Concert,http://www.songkick.com/concerts/39398363-jason-eady-at-cactus-cafe-university-of-texas?utm_source=59582&utm_medium=partner,ok,0.001347,"{'date': '2020-02-29', 'datetime': None, 'time': None}","[{'id': 74539744, 'displayName': 'Jason Eady', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 259723, 'displayName': 'Jason Eady', 'uri': 'http://www.songkick.com/artists/259723-jason-eady?utm_source=59582&utm_medium=partner', 'identifier': [{'mbid': '84dbda9a-fbd3-40ca-9b17-fa85a0430fdd', 'href': 'http://api.songkick.com/api/3.0/artists/mbid:84dbda9a-fbd3-40ca-9b17-fa85a0430fdd.json'}]}}]",,False,"{'id': 528781, 'displayName': 'Cactus Café, University of Texas', 'uri': 'http://www.songkick.com/venues/528781-cactus-cafe-university-of-texas?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 30.28608, 'lng': -97.74126}","{'city': 'Austin, TX, US', 'lat': 30.28608, 'lng': -97.74126}",,
39414910,"The Merles at Kent Black's BBQ (February 29, 2020)",Concert,http://www.songkick.com/concerts/39414910-merles-at-kent-blacks-bbq?utm_source=59582&utm_medium=partner,ok,1e-05,"{'date': '2020-02-29', 'datetime': '2020-02-29T18:00:00-0600', 'time': '18:00:00'}","[{'id': 74569126, 'displayName': 'The Merles', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 1136190, 'displayName': 'The Merles', 'uri': 'http://www.songkick.com/artists/1136190-merles?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 3585514, 'displayName': ""Kent Black's BBQ"", 'uri': 'http://www.songkick.com/venues/3585514-kent-blacks-bbq?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 29.87505, 'lng': -97.94165}","{'city': 'San Marcos, TX, US', 'lat': 29.87505, 'lng': -97.94165}",,
39431584,"Beat Root Revival at Green Apple Art Center (February 29, 2020)",Concert,http://www.songkick.com/concerts/39431584-beat-root-revival-at-green-apple-art-center?utm_source=59582&utm_medium=partner,ok,6e-05,"{'date': '2020-02-29', 'datetime': None, 'time': None}","[{'id': 74598384, 'displayName': 'Beat Root Revival', 'billing': 'headline', 'billingIndex': 1, 'artist': {'id': 8938664, 'displayName': 'Beat Root Revival', 'uri': 'http://www.songkick.com/artists/8938664-beat-root-revival?utm_source=59582&utm_medium=partner', 'identifier': []}}]",,False,"{'id': 2596043, 'displayName': 'Green Apple Art Center', 'uri': 'http://www.songkick.com/venues/2596043-green-apple-art-center?utm_source=59582&utm_medium=partner', 'metroArea': {'displayName': 'Austin', 'country': {'displayName': 'US'}, 'state': {'displayName': 'TX'}, 'id': 9179, 'uri': 'http://www.songkick.com/metro-areas/9179-us-austin?utm_source=59582&utm_medium=partner'}, 'lat': 31.21246, 'lng': -99.84512}","{'city': 'Eden, TX, US', 'lat': 31.21246, 'lng': -99.84512}",,
